lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,created_at
25761,FY2024Q1,Wine,USA Wine,USA White Wine,7026159,378005,2025-06-17T02:36:14Z
25762,FY2024Q2,Wine,USA Wine,USA White Wine,6963030,375976,2025-06-17T02:36:14Z
25763,FY2024Q3,Wine,USA Wine,USA White Wine,7113235,382745,2025-06-17T02:36:14Z
25764,FY2024Q4,Wine,USA Wine,USA White Wine,5682798,312354,2025-06-17T02:36:14Z
25765,FY2025Q1,Wine,USA Wine,USA White Wine,7029379,401153,2025-06-17T02:36:14Z
25766,FY2025Q2,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,118316563,30485146,2025-06-17T02:36:14Z
25767,FY2025Q2,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,40088320,7910490,2025-06-17T02:36:14Z
25768,FY2025Q2,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,54986022,14174193,2025-06-17T02:36:14Z
25769,FY2025Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,49330280,10472755,2025-06-17T02:36:14Z
25770,FY2025Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,171650,28750,2025-06-17T02:36:14Z
25771,FY2025Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,503591,128689,2025-06-17T02:36:14Z
25772,FY2025Q2,Beer,Import Beer,Asia And South Pacific Beer,1924996,330973,2025-06-17T02:36:14Z
25773,FY2025Q2,Beer,Import Beer,Europe Beer,18357904,3390434,2025-06-17T02:36:14Z
25774,FY2025Q2,Beer,Import Beer,Mexico And Caribbean Beer,3310488,541450,2025-06-17T02:36:14Z
25775,FY2025Q2,Beer,Import Beer,Other Country Beer,716862,113715,2025-06-17T02:36:14Z
25776,FY2025Q2,Beer,Import Beer,USA Beer,515628,81220,2025-06-17T02:36:14Z
25777,FY2025Q2,Refreshment Beverages,Cider,Domestic Cider,20534437,3630433,2025-06-17T02:36:14Z
25778,FY2025Q2,Refreshment Beverages,Cider,Import Cider,3547950,691478,2025-06-17T02:36:14Z
25779,FY2025Q2,Refreshment Beverages,Coolers,Malt-Based Coolers,577771,117201,2025-06-17T02:36:14Z
25780,FY2025Q2,Refreshment Beverages,Coolers,Spirit Coolers,116921169,21815871,2025-06-17T02:36:14Z
25781,FY2025Q2,Refreshment Beverages,Coolers,Wine/Fruit Coolers,1137198,142499,2025-06-17T02:36:14Z
25782,FY2025Q2,Spirits,Asian Spirits,China Spirits,854498,13655,2025-06-17T02:36:14Z
25783,FY2025Q2,Spirits,Asian Spirits,Korea Spirits,1420019,76274,2025-06-17T02:36:14Z
25784,FY2025Q2,Spirits,Asian Spirits,Other Country Asian Spirits,170605,3980,2025-06-17T02:36:14Z
25785,FY2025Q2,Spirits,Gin,Dry Gin,14368142,442089,2025-06-17T02:36:14Z
25786,FY2025Q2,Spirits,Gin,Flavoured Gin,1167853,32506,2025-06-17T02:36:14Z
25787,FY2025Q2,Spirits,Gin,Other Gin,798982,15605,2025-06-17T02:36:14Z
25788,FY2025Q2,Spirits,Grape and Fruit Brandy,Armagnac,38497,378,2025-06-17T02:36:14Z
25789,FY2025Q2,Spirits,Grape and Fruit Brandy,Brandy,1933817,62760,2025-06-17T02:36:14Z
25790,FY2025Q2,Spirits,Grape and Fruit Brandy,Cognac,1756788,16417,2025-06-17T02:36:14Z
25791,FY2025Q2,Spirits,Grape and Fruit Brandy,Eau de Vie,273235,4776,2025-06-17T02:36:14Z
25792,FY2025Q2,Spirits,Grape and Fruit Brandy,Grappa And Marc,53493,971,2025-06-17T02:36:14Z
25793,FY2025Q2,Spirits,Grape and Fruit Brandy,Pisco,132506,3042,2025-06-17T02:36:14Z
25794,FY2025Q2,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,9300564,301249,2025-06-17T02:36:14Z
25795,FY2025Q2,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,2046634,74573,2025-06-17T02:36:14Z
25796,FY2025Q2,Spirits,Liqueurs,Cream/Dairy Liqueurs,7828829,278863,2025-06-17T02:36:14Z
25797,FY2025Q2,Spirits,Liqueurs,Fruit Liqueurs,7446253,238864,2025-06-17T02:36:14Z
25798,FY2025Q2,Spirits,Liqueurs,Nut Liqueurs,1551869,58760,2025-06-17T02:36:14Z
25799,FY2025Q2,Spirits,Liqueurs,Other Liqueurs,1381326,41260,2025-06-17T02:36:14Z
25800,FY2025Q2,Spirits,Liqueurs,Whiskey Liqueurs,1319931,43685,2025-06-17T02:36:14Z
25801,FY2025Q2,Spirits,Other Spirits,Cachaca,48140,1442,2025-06-17T02:36:14Z
25802,FY2025Q2,Spirits,Other Spirits,Flavoured Spirits,152238,2877,2025-06-17T02:36:14Z
25803,FY2025Q2,Spirits,Other Spirits,Miscellaneous/Other Spirits,255170,5383,2025-06-17T02:36:14Z
25804,FY2025Q2,Spirits,Other Spirits,Moonshine Spirits,653693,14665,2025-06-17T02:36:14Z
25805,FY2025Q2,Spirits,Other Spirits,Ready to Mix Cocktails,565754,28841,2025-06-17T02:36:14Z
25806,FY2025Q2,Spirits,Other Spirits,Ready to Serve Cocktails,2376963,124088,2025-06-17T02:36:14Z
25807,FY2025Q2,Spirits,Other Spirits,Schnapps and Akvavit,35752,870,2025-06-17T02:36:14Z
25808,FY2025Q2,Spirits,Rum,Amber Rum,5752952,181273,2025-06-17T02:36:14Z
25809,FY2025Q2,Spirits,Rum,Dark Rum,2347432,80504,2025-06-17T02:36:14Z
25810,FY2025Q2,Spirits,Rum,Flavoured Rum,449130,15657,2025-06-17T02:36:14Z
25811,FY2025Q2,Spirits,Rum,Spiced Rum,6647524,221764,2025-06-17T02:36:14Z
25812,FY2025Q2,Spirits,Rum,White Rum,7084473,284130,2025-06-17T02:36:14Z
25813,FY2025Q2,Spirits,Tequila,Blanco/Silver Tequila,12061795,244509,2025-06-17T02:36:14Z
25814,FY2025Q2,Spirits,Tequila,Flavoured Tequila,1036314,20366,2025-06-17T02:36:14Z
25815,FY2025Q2,Spirits,Tequila,Gold Tequila,11721646,222106,2025-06-17T02:36:14Z
25816,FY2025Q2,Spirits,Tequila,Mezcal,1182362,17782,2025-06-17T02:36:14Z
25817,FY2025Q2,Spirits,Vodka,Flavoured Vodka,4582028,145912,2025-06-17T02:36:14Z
25818,FY2025Q2,Spirits,Vodka,Straight Vodka,56897769,2121436,2025-06-17T02:36:14Z
25819,FY2025Q2,Spirits,Whisky,American Whiskey,2752420,69545,2025-06-17T02:36:14Z
25820,FY2025Q2,Spirits,Whisky,Blended Malt Scotch Whisky,247446,4379,2025-06-17T02:36:14Z
25821,FY2025Q2,Spirits,Whisky,Blended Scotch Whisky,7157899,201197,2025-06-17T02:36:14Z
25822,FY2025Q2,Spirits,Whisky,Bourbon Whiskey,5702506,124175,2025-06-17T02:36:14Z
25823,FY2025Q2,Spirits,Whisky,Canadian Whisky,28577161,1045930,2025-06-17T02:36:14Z
25824,FY2025Q2,Spirits,Whisky,Flavoured Whisky,1032943,31126,2025-06-17T02:36:14Z
25825,FY2025Q2,Spirits,Whisky,Irish Whiskey,5268994,133056,2025-06-17T02:36:14Z
25826,FY2025Q2,Spirits,Whisky,Other Country Whisky,1132184,13961,2025-06-17T02:36:14Z
25827,FY2025Q2,Spirits,Whisky,Single Malt Scotch Whisky,8066775,90776,2025-06-17T02:36:14Z
25828,FY2025Q2,Wine,Argentina Wine,Argentina Red Wine,5479716,344182,2025-06-17T02:36:14Z
25829,FY2025Q2,Wine,Argentina Wine,Argentina Rose Wine,105396,7132,2025-06-17T02:36:14Z
25830,FY2025Q2,Wine,Argentina Wine,Argentina Sparkling Wine,10974,566,2025-06-17T02:36:14Z
25831,FY2025Q2,Wine,Argentina Wine,Argentina White Wine,324104,22994,2025-06-17T02:36:14Z
25832,FY2025Q2,Wine,Australia Wine,Australia Fruit and Dessert Wine,192,6,2025-06-17T02:36:14Z
25833,FY2025Q2,Wine,Australia Wine,Australia Red Wine,5393024,369534,2025-06-17T02:36:14Z
25834,FY2025Q2,Wine,Australia Wine,Australia Rose Wine,230973,17984,2025-06-17T02:36:14Z
25835,FY2025Q2,Wine,Australia Wine,Australia Sparkling Wine,770180,50144,2025-06-17T02:36:14Z
25836,FY2025Q2,Wine,Australia Wine,Australia White Wine,3715642,300980,2025-06-17T02:36:14Z
25837,FY2025Q2,Wine,Austria Wine,Austria Fruit and Dessert Wine,2779,54,2025-06-17T02:36:14Z
25838,FY2025Q2,Wine,Austria Wine,Austria Red Wine,35434,1060,2025-06-17T02:36:14Z
25839,FY2025Q2,Wine,Austria Wine,Austria Rose Wine,9542,242,2025-06-17T02:36:14Z
25840,FY2025Q2,Wine,Austria Wine,Austria Sparkling Wine,5270,144,2025-06-17T02:36:14Z
25841,FY2025Q2,Wine,Austria Wine,Austria White Wine,116264,3532,2025-06-17T02:36:14Z
25842,FY2025Q2,Wine,Bulgaria Wine,Bulgaria Red Wine,0,0,2025-06-17T02:36:14Z
25843,FY2025Q2,Wine,Bulgaria Wine,Bulgaria Rose Wine,0,0,2025-06-17T02:36:14Z
25844,FY2025Q2,Wine,Bulgaria Wine,Bulgaria White Wine,0,0,2025-06-17T02:36:14Z
25845,FY2025Q2,Wine,Canada - BC,Canada - BC Dessert Wine,320969,6306,2025-06-17T02:36:14Z
25846,FY2025Q2,Wine,Canada - BC,Canada - BC Fruit Wine,1402655,67703,2025-06-17T02:36:14Z
25847,FY2025Q2,Wine,Canada - BC,Canada - BC Ice Wine,1118280,10389,2025-06-17T02:36:14Z
25848,FY2025Q2,Wine,Canada - BC,Canada - BC Red Wine,60749895,3542866,2025-06-17T02:36:14Z
25849,FY2025Q2,Wine,Canada - BC,Canada - BC Rose Wine,12985956,689961,2025-06-17T02:36:14Z
25850,FY2025Q2,Wine,Canada - BC,Canada - BC Sparkling Wine,6791460,219022,2025-06-17T02:36:14Z
25851,FY2025Q2,Wine,Canada - BC,Canada - BC White Wine,62688434,4601033,2025-06-17T02:36:14Z
25852,FY2025Q2,Wine,Canada - Other,Canada - Other Dessert Wine,6752,98,2025-06-17T02:36:14Z
25853,FY2025Q2,Wine,Canada - Other,Canada - Other Fruit Wine,4724,398,2025-06-17T02:36:14Z
25854,FY2025Q2,Wine,Canada - Other,Canada - Other Ice Wine,573495,6844,2025-06-17T02:36:14Z
25855,FY2025Q2,Wine,Canada - Other,Canada - Other Red Wine,318354,22579,2025-06-17T02:36:14Z
25856,FY2025Q2,Wine,Canada - Other,Canada - Other Rose Wine,83292,8405,2025-06-17T02:36:14Z
25857,FY2025Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,535291,59072,2025-06-17T02:36:14Z
25858,FY2025Q2,Wine,Canada - Other,Canada - Other White Wine,485133,47597,2025-06-17T02:36:14Z
25859,FY2025Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,640,18,2025-06-17T02:36:14Z
25860,FY2025Q2,Wine,Chile Wine,Chile Red Wine,6136002,575303,2025-06-17T02:36:14Z
25861,FY2025Q2,Wine,Chile Wine,Chile Rose Wine,697032,69405,2025-06-17T02:36:14Z
25862,FY2025Q2,Wine,Chile Wine,Chile Sparkling Wine,43468,2365,2025-06-17T02:36:14Z
25863,FY2025Q2,Wine,Chile Wine,Chile White Wine,3845838,371602,2025-06-17T02:36:14Z
25864,FY2025Q2,Wine,China Wine,China Fruit and Dessert Wine,7279,202,2025-06-17T02:36:14Z
25865,FY2025Q2,Wine,China Wine,China Red Wine,251,9,2025-06-17T02:36:14Z
25866,FY2025Q2,Wine,China Wine,China White Wine,125,4,2025-06-17T02:36:14Z
25867,FY2025Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,831063,47254,2025-06-17T02:36:14Z
25868,FY2025Q2,Wine,Fortified Wine,Other Fortified Import Wine,302519,12711,2025-06-17T02:36:14Z
25869,FY2025Q2,Wine,Fortified Wine,Port Wine,492996,14182,2025-06-17T02:36:14Z
25870,FY2025Q2,Wine,Fortified Wine,Sherry Wine,211104,9408,2025-06-17T02:36:14Z
25871,FY2025Q2,Wine,Fortified Wine,Vermouth Wine,845878,55266,2025-06-17T02:36:14Z
25872,FY2025Q2,Wine,France Wine,France Champagne Wine,4275605,42437,2025-06-17T02:36:14Z
25873,FY2025Q2,Wine,France Wine,France Fruit and Dessert Wine,51886,526,2025-06-17T02:36:14Z
25874,FY2025Q2,Wine,France Wine,France Red Wine,10868773,302944,2025-06-17T02:36:14Z
25875,FY2025Q2,Wine,France Wine,France Rose Wine,4493437,242124,2025-06-17T02:36:14Z
25876,FY2025Q2,Wine,France Wine,France Sparkling Wine,940650,49706,2025-06-17T02:36:14Z
25877,FY2025Q2,Wine,France Wine,France White Wine,5138335,184950,2025-06-17T02:36:14Z
25878,FY2025Q2,Wine,Georgia Wine,Georgia Red Wine,60762,2733,2025-06-17T02:36:14Z
25879,FY2025Q2,Wine,Georgia Wine,Georgia Rose Wine,399,9,2025-06-17T02:36:14Z
25880,FY2025Q2,Wine,Georgia Wine,Georgia Sparkling Wine,1288,27,2025-06-17T02:36:14Z
25881,FY2025Q2,Wine,Georgia Wine,Georgia White Wine,15880,572,2025-06-17T02:36:14Z
25882,FY2025Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,1560,2,2025-06-17T02:36:14Z
25883,FY2025Q2,Wine,Germany Wine,Germany Red Wine,34209,1235,2025-06-17T02:36:14Z
25884,FY2025Q2,Wine,Germany Wine,Germany Rose Wine,5821,234,2025-06-17T02:36:14Z
25885,FY2025Q2,Wine,Germany Wine,Germany Sparkling Wine,558139,27289,2025-06-17T02:36:14Z
25886,FY2025Q2,Wine,Germany Wine,Germany White Wine,858105,50100,2025-06-17T02:36:14Z
25887,FY2025Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
25888,FY2025Q2,Wine,Greece Wine,Greece Red Wine,79848,3904,2025-06-17T02:36:14Z
25889,FY2025Q2,Wine,Greece Wine,Greece Rose Wine,20167,920,2025-06-17T02:36:14Z
25890,FY2025Q2,Wine,Greece Wine,Greece Sparkling Wine,3838,130,2025-06-17T02:36:14Z
25891,FY2025Q2,Wine,Greece Wine,Greece White Wine,118999,5714,2025-06-17T02:36:14Z
25892,FY2025Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,18675,276,2025-06-17T02:36:14Z
25893,FY2025Q2,Wine,Hungary Wine,Hungary Red Wine,16365,958,2025-06-17T02:36:14Z
25894,FY2025Q2,Wine,Hungary Wine,Hungary Rose Wine,901,27,2025-06-17T02:36:14Z
25895,FY2025Q2,Wine,Hungary Wine,Hungary Sparkling Wine,103994,5872,2025-06-17T02:36:14Z
25896,FY2025Q2,Wine,Hungary Wine,Hungary White Wine,84220,4880,2025-06-17T02:36:14Z
25897,FY2025Q2,Wine,Israel Wine,Israel Red Wine,24376,864,2025-06-17T02:36:14Z
25898,FY2025Q2,Wine,Israel Wine,Israel Rose Wine,4379,153,2025-06-17T02:36:14Z
25899,FY2025Q2,Wine,Israel Wine,Israel White Wine,6102,234,2025-06-17T02:36:14Z
25900,FY2025Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,14910,122,2025-06-17T02:36:14Z
25901,FY2025Q2,Wine,Italy Wine,Italy Red Wine,10791407,469248,2025-06-17T02:36:14Z
25902,FY2025Q2,Wine,Italy Wine,Italy Rose Wine,431305,20129,2025-06-17T02:36:14Z
25903,FY2025Q2,Wine,Italy Wine,Italy Sparkling Wine,2526075,127945,2025-06-17T02:36:14Z
25904,FY2025Q2,Wine,Italy Wine,Italy White Wine,6545400,392020,2025-06-17T02:36:14Z
25905,FY2025Q2,Wine,Italy Wine,Prosecco Wine,7885962,361238,2025-06-17T02:36:14Z
25906,FY2025Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
25907,FY2025Q2,Wine,New Zealand Wine,New Zealand Red Wine,504934,21304,2025-06-17T02:36:14Z
25908,FY2025Q2,Wine,New Zealand Wine,New Zealand Rose Wine,388213,20656,2025-06-17T02:36:14Z
25909,FY2025Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,65406,3127,2025-06-17T02:36:14Z
25910,FY2025Q2,Wine,New Zealand Wine,New Zealand White Wine,12427887,670796,2025-06-17T02:36:14Z
25911,FY2025Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,325207,19130,2025-06-17T02:36:14Z
25912,FY2025Q2,Wine,Other Country Wine,Other Country Red Wine,123044,4742,2025-06-17T02:36:14Z
25913,FY2025Q2,Wine,Other Country Wine,Other Country Rose Wine,20075,938,2025-06-17T02:36:14Z
25914,FY2025Q2,Wine,Other Country Wine,Other Country Sparkling Wine,26997,1064,2025-06-17T02:36:14Z
25915,FY2025Q2,Wine,Other Country Wine,Other Country White Wine,90144,3620,2025-06-17T02:36:14Z
25916,FY2025Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,73867,4380,2025-06-17T02:36:14Z
25917,FY2025Q2,Wine,Other Style Wine,Mead,298847,11916,2025-06-17T02:36:14Z
25918,FY2025Q2,Wine,Other Style Wine,Rice Wine,68782,5602,2025-06-17T02:36:14Z
25919,FY2025Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,351,14,2025-06-17T02:36:14Z
25920,FY2025Q2,Wine,Portugal Wine,Portugal Red Wine,953129,73616,2025-06-17T02:36:14Z
25921,FY2025Q2,Wine,Portugal Wine,Portugal Rose Wine,285855,23585,2025-06-17T02:36:14Z
25922,FY2025Q2,Wine,Portugal Wine,Portugal Sparkling Wine,4606,216,2025-06-17T02:36:14Z
25923,FY2025Q2,Wine,Portugal Wine,Portugal White Wine,758659,53614,2025-06-17T02:36:14Z
25924,FY2025Q2,Wine,Sake,Japan Sake,2099259,58464,2025-06-17T02:36:14Z
25925,FY2025Q2,Wine,Sake,Other Country Sake,135060,4508,2025-06-17T02:36:14Z
25926,FY2025Q2,Wine,Sake,USA Sake,576542,55761,2025-06-17T02:36:14Z
25927,FY2025Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,633,7,2025-06-17T02:36:14Z
25928,FY2025Q2,Wine,South Africa Wine,South Africa Red Wine,681854,45702,2025-06-17T02:36:14Z
25929,FY2025Q2,Wine,South Africa Wine,South Africa Rose Wine,49933,3092,2025-06-17T02:36:14Z
25930,FY2025Q2,Wine,South Africa Wine,South Africa Sparkling Wine,4402,166,2025-06-17T02:36:14Z
25931,FY2025Q2,Wine,South Africa Wine,South Africa White Wine,1049252,81966,2025-06-17T02:36:14Z
25932,FY2025Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,11577,328,2025-06-17T02:36:14Z
25933,FY2025Q2,Wine,Spain Wine,Spain Red Wine,3313840,219955,2025-06-17T02:36:14Z
25934,FY2025Q2,Wine,Spain Wine,Spain Rose Wine,240980,21778,2025-06-17T02:36:14Z
25935,FY2025Q2,Wine,Spain Wine,Spain Sparkling Wine,1336991,68700,2025-06-17T02:36:14Z
25936,FY2025Q2,Wine,Spain Wine,Spain White Wine,502982,29210,2025-06-17T02:36:14Z
25937,FY2025Q2,Wine,USA Wine,USA Fruit and Dessert Wine,545,24,2025-06-17T02:36:14Z
25938,FY2025Q2,Wine,USA Wine,USA Red Wine,19999574,844610,2025-06-17T02:36:14Z
25939,FY2025Q2,Wine,USA Wine,USA Rose Wine,924103,69282,2025-06-17T02:36:14Z
25940,FY2025Q2,Wine,USA Wine,USA Sparkling Wine,251012,19989,2025-06-17T02:36:14Z
25941,FY2025Q2,Wine,USA Wine,USA White Wine,7268155,393379,2025-06-17T02:36:14Z
25942,FY2025Q3,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,101471657,25661818,2025-06-17T02:36:14Z
25943,FY2025Q3,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,30447795,5906918,2025-06-17T02:36:14Z
25944,FY2025Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,48466443,12437791,2025-06-17T02:36:14Z
25945,FY2025Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,36141704,7538998,2025-06-17T02:36:14Z
25946,FY2025Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,197987,26279,2025-06-17T02:36:14Z
25947,FY2025Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,464337,119777,2025-06-17T02:36:14Z
25948,FY2025Q3,Beer,Import Beer,Asia And South Pacific Beer,1762734,300777,2025-06-17T02:36:14Z
25949,FY2025Q3,Beer,Import Beer,Europe Beer,17530708,3221085,2025-06-17T02:36:14Z
25950,FY2025Q3,Beer,Import Beer,Mexico And Caribbean Beer,2231433,357343,2025-06-17T02:36:14Z
25951,FY2025Q3,Beer,Import Beer,Other Country Beer,660592,106396,2025-06-17T02:36:14Z
25952,FY2025Q3,Beer,Import Beer,USA Beer,253749,41107,2025-06-17T02:36:14Z
25953,FY2025Q3,Refreshment Beverages,Cider,Domestic Cider,13192526,2356884,2025-06-17T02:36:14Z
25954,FY2025Q3,Refreshment Beverages,Cider,Import Cider,3048431,605447,2025-06-17T02:36:14Z
25955,FY2025Q3,Refreshment Beverages,Coolers,Malt-Based Coolers,263161,52005,2025-06-17T02:36:14Z
25956,FY2025Q3,Refreshment Beverages,Coolers,Spirit Coolers,72964637,13512816,2025-06-17T02:36:14Z
25957,FY2025Q3,Refreshment Beverages,Coolers,Wine/Fruit Coolers,822747,99159,2025-06-17T02:36:14Z
25958,FY2025Q3,Spirits,Asian Spirits,China Spirits,1657988,16953,2025-06-17T02:36:14Z
25959,FY2025Q3,Spirits,Asian Spirits,Korea Spirits,1417005,75298,2025-06-17T02:36:14Z
25960,FY2025Q3,Spirits,Asian Spirits,Other Country Asian Spirits,168408,3924,2025-06-17T02:36:14Z
25961,FY2025Q3,Spirits,Gin,Dry Gin,13130117,399014,2025-06-17T02:36:14Z
25962,FY2025Q3,Spirits,Gin,Flavoured Gin,991752,25424,2025-06-17T02:36:14Z
25963,FY2025Q3,Spirits,Gin,Other Gin,709772,14166,2025-06-17T02:36:14Z
25964,FY2025Q3,Spirits,Grape and Fruit Brandy,Armagnac,56954,575,2025-06-17T02:36:14Z
25965,FY2025Q3,Spirits,Grape and Fruit Brandy,Brandy,3222108,106103,2025-06-17T02:36:14Z
25966,FY2025Q3,Spirits,Grape and Fruit Brandy,Cognac,2852656,26920,2025-06-17T02:36:14Z
25967,FY2025Q3,Spirits,Grape and Fruit Brandy,Eau de Vie,378369,7748,2025-06-17T02:36:14Z
25968,FY2025Q3,Spirits,Grape and Fruit Brandy,Grappa And Marc,85520,1383,2025-06-17T02:36:14Z
25969,FY2025Q3,Spirits,Grape and Fruit Brandy,Pisco,135319,3319,2025-06-17T02:36:14Z
25970,FY2025Q3,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,10381818,341173,2025-06-17T02:36:14Z
25971,FY2025Q3,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,3592964,132781,2025-06-17T02:36:14Z
25972,FY2025Q3,Spirits,Liqueurs,Cream/Dairy Liqueurs,19139575,688335,2025-06-17T02:36:14Z
25973,FY2025Q3,Spirits,Liqueurs,Fruit Liqueurs,7562303,232278,2025-06-17T02:36:14Z
25974,FY2025Q3,Spirits,Liqueurs,Nut Liqueurs,1789876,64163,2025-06-17T02:36:14Z
25975,FY2025Q3,Spirits,Liqueurs,Other Liqueurs,1469856,45443,2025-06-17T02:36:14Z
25976,FY2025Q3,Spirits,Liqueurs,Whiskey Liqueurs,2132585,68067,2025-06-17T02:36:14Z
25977,FY2025Q3,Spirits,Other Spirits,Cachaca,32788,927,2025-06-17T02:36:14Z
25978,FY2025Q3,Spirits,Other Spirits,Flavoured Spirits,470104,17806,2025-06-17T02:36:14Z
25979,FY2025Q3,Spirits,Other Spirits,Miscellaneous/Other Spirits,210981,4102,2025-06-17T02:36:14Z
25980,FY2025Q3,Spirits,Other Spirits,Moonshine Spirits,624610,13011,2025-06-17T02:36:14Z
25981,FY2025Q3,Spirits,Other Spirits,Ready to Mix Cocktails,517400,25584,2025-06-17T02:36:14Z
25982,FY2025Q3,Spirits,Other Spirits,Ready to Serve Cocktails,1596680,63223,2025-06-17T02:36:14Z
25983,FY2025Q3,Spirits,Other Spirits,Schnapps and Akvavit,66876,1371,2025-06-17T02:36:14Z
25984,FY2025Q3,Spirits,Rum,Amber Rum,7839934,245537,2025-06-17T02:36:14Z
25985,FY2025Q3,Spirits,Rum,Dark Rum,3600906,120453,2025-06-17T02:36:14Z
25986,FY2025Q3,Spirits,Rum,Flavoured Rum,489524,14054,2025-06-17T02:36:14Z
25987,FY2025Q3,Spirits,Rum,Spiced Rum,10933386,374126,2025-06-17T02:36:14Z
25988,FY2025Q3,Spirits,Rum,White Rum,7149350,289083,2025-06-17T02:36:14Z
25989,FY2025Q3,Spirits,Tequila,Blanco/Silver Tequila,9103748,176971,2025-06-17T02:36:14Z
25990,FY2025Q3,Spirits,Tequila,Flavoured Tequila,942166,17549,2025-06-17T02:36:14Z
25991,FY2025Q3,Spirits,Tequila,Gold Tequila,10829780,194204,2025-06-17T02:36:14Z
25992,FY2025Q3,Spirits,Tequila,Mezcal,971853,14372,2025-06-17T02:36:14Z
25993,FY2025Q3,Spirits,Vodka,Flavoured Vodka,4217187,133599,2025-06-17T02:36:14Z
25994,FY2025Q3,Spirits,Vodka,Straight Vodka,59952194,2242171,2025-06-17T02:36:14Z
25995,FY2025Q3,Spirits,Whisky,American Whiskey,3861557,89930,2025-06-17T02:36:14Z
25996,FY2025Q3,Spirits,Whisky,Blended Malt Scotch Whisky,336337,5383,2025-06-17T02:36:14Z
25997,FY2025Q3,Spirits,Whisky,Blended Scotch Whisky,9410912,246803,2025-06-17T02:36:14Z
25998,FY2025Q3,Spirits,Whisky,Bourbon Whiskey,8862492,182415,2025-06-17T02:36:14Z
25999,FY2025Q3,Spirits,Whisky,Canadian Whisky,33674530,1221800,2025-06-17T02:36:14Z
26000,FY2025Q3,Spirits,Whisky,Flavoured Whisky,1314804,37799,2025-06-17T02:36:14Z
26001,FY2025Q3,Spirits,Whisky,Irish Whiskey,7430855,183153,2025-06-17T02:36:14Z
26002,FY2025Q3,Spirits,Whisky,Other Country Whisky,3016923,28486,2025-06-17T02:36:14Z
26003,FY2025Q3,Spirits,Whisky,Single Malt Scotch Whisky,16274171,164738,2025-06-17T02:36:14Z
26004,FY2025Q3,Wine,Argentina Wine,Argentina Red Wine,8221868,527610,2025-06-17T02:36:14Z
26005,FY2025Q3,Wine,Argentina Wine,Argentina Rose Wine,39821,2696,2025-06-17T02:36:14Z
26006,FY2025Q3,Wine,Argentina Wine,Argentina Sparkling Wine,10256,526,2025-06-17T02:36:14Z
26007,FY2025Q3,Wine,Argentina Wine,Argentina White Wine,379780,27674,2025-06-17T02:36:14Z
26008,FY2025Q3,Wine,Australia Wine,Australia Fruit and Dessert Wine,429,10,2025-06-17T02:36:14Z
26009,FY2025Q3,Wine,Australia Wine,Australia Red Wine,7400320,526530,2025-06-17T02:36:14Z
26010,FY2025Q3,Wine,Australia Wine,Australia Rose Wine,305850,25699,2025-06-17T02:36:14Z
26011,FY2025Q3,Wine,Australia Wine,Australia Sparkling Wine,1147352,78608,2025-06-17T02:36:14Z
26012,FY2025Q3,Wine,Australia Wine,Australia White Wine,4238263,359449,2025-06-17T02:36:14Z
26013,FY2025Q3,Wine,Austria Wine,Austria Fruit and Dessert Wine,6297,112,2025-06-17T02:36:14Z
26014,FY2025Q3,Wine,Austria Wine,Austria Red Wine,36550,1083,2025-06-17T02:36:14Z
26015,FY2025Q3,Wine,Austria Wine,Austria Rose Wine,6765,189,2025-06-17T02:36:14Z
